title,collected_date,published_date,tags,image_urls,urls,article_url
Pistas apontam para sequestro ou tráfico humano no caso do menino Arthur,2026-05-18 16:38:39,"quinta-feira, 09/04/2026, 16:42- Atualizado 09/04/2026, 19:56-  Autor: Lana Oliveira - Fonte: RBA TV",tagsDesaparecimento Eldorado dos Carajás investigação polícia civil Segurança infantil,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/217009388700-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2F217009388700.jpg%3Fxid%3D3225269&xid=3225269', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/938162/caso-jose-arthur-forca-tarefa-intensifica-buscas-com-drones-e-caes?d=1', 'https://dol.com.br/noticias/policia/938661/policia-mantem-buscas-por-bebe-desaparecido-no-para-e-amplia-investigacao?d=1', 'https://dol.com.br/noticias/para/938133/desespero-buscas-por-crianca-desaparecida-chegam-ao-5-dia?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/desaparecimento', '/tags/eldorado-dos-carajas', '/tags/investigacao', '/tags/policia-civil', '/tags/seguranca-infantil', '#modal_5', '#', '#', '/entretenimento/cinema/941967/roteiro-de-dark-horse-expoe-polemicas-politicas-de-bolsonaro', '/tuedoide/curiosidades/941966/foto-de-alien-de-taiwan-aparece-em-arquivos-dos-eua', '/tuedoide/curiosidades/941965/nova-especie-de-dinossauro-maior-que-o-t-rex-e-descoberta', '/noticias/te-cuida/941964/cardiologista-revela-8-frutas-que-baixam-a-pressao-arterial', '/noticias/brasil/941963/video-homem-e-arremessado-apos-ataque-de-boi-solto-em-rua']",https://dol.com.br/noticias/para/938870/pistas-apontam-para-sequestro-ou-trafico-humano-no-caso-do-menino-arthur
O que aconteceu nesta prisão do Pará emocionou até os agentes,2026-05-18 16:38:40,"terça-feira, 07/04/2026, 17:51-  Autor: DOL Carajás com informações de Dinho Santos, de Redenção",tagsEducação EJA RESSOCIALIZAÇÃO SEMANA SANTA Unidade Prisional,"['/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/eja1009386870.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Feja1009386870.jpg%3Fxid%3D3224159%26resize%3D380%252C200%26t%3D1778866559&xid=3224159', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/938569/prf-apreende-quase-uma-tonelada-de-cocaina-em-goianesia-do-para?utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais&d=1', 'https://dol.com.br/carajas/noticias/policia/938658/dois-suspeitos-vao-a-obito-em-confronto-com-a-pm-em-tucurui?d=1&utm_campaign=Redes_Sociais&utm_medium=referral&utm_source=Facebook', 'https://dol.com.br/carajas/noticias/policia/938684/pm-prende-suspeito-de-trafico-com-quase-1-kg-de-cocaina?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/educacao', '/tags/eja', '/tags/ressocializacao', '/tags/semana-santa', '/tags/unidade-prisional', '#modal_5', '#', '#']",https://dol.com.br/carajas/cidades/redencao/938687/o-que-aconteceu-nesta-prisao-do-para-emocionou-ate-os-agentes
"Salinas: Adolescente morre afogado no lago da ""Coca-Cola""",2026-05-18 16:38:41,"quarta-feira, 25/03/2026, 10:19- Atualizado 25/03/2026, 10:32-  Autor: Sales Coimbra",tagsAdolescente afogado AFOGAMENTO afogamento em salinas lago da Coca-Cola morte de adolescente Praia do Atalaia SALINAS SALINÓPOLIS tragédia,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/lagoa-da-coca-cola009375810-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Flagoa-da-coca-cola009375810.png%3Fxid%3D3217556&xid=3217556', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/937508/acao-prende-suspeitos-por-golpes-em-hospedagens-durante-a-cop30?d=1', 'https://dol.com.br/noticias/policia/937517/cabo-da-marinha-e-preso-por-trafico-humano-envolvendo-bebe-em-belem?d=1', 'https://dol.com.br/noticias/policia/937564/policia-incinera-mais-de-uma-tonelada-de-drogas-no-para?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/adolescente', '/tags/afogado', '/tags/afogamento', '/tags/afogamento-em-salinas', '/tags/lago-da-coca-cola', '/tags/morte-de-adolescente', '/tags/praia-do-atalaia', '/tags/salinas', '/tags/salinopolis', '/tags/tragedia', '#modal_5', '#', '#', '/entretenimento/941913/pabllo-vittar-danca-rock-doido-e-se-declara-te-amo-belem', '/esporte/remo/941912/chapecoense-x-remo-escalacoes-arbitragem-e-onde-assistir', '/noticias/para/941911/dia-mundial-da-reciclagem-reforca-o-papel-dos-catadores-em-belem', '/carajas/esportes/aguia/941910/tuna-enfrenta-o-aguia-hoje-com-sabor-de-revanche-pela-serie-d', '/entretenimento/941909/grazi-massafera-relembra-separacao-de-caua-reymond-e-faz-desabafo']",https://dol.com.br/noticias/para/937581/salinas-adolescente-morre-afogado-no-lago-da-coca-cola
Criminosos furtam R$ 80 mil em produtos de loja em Santarém,2026-05-18 16:38:42,"terça-feira, 24/03/2026, 20:44-  Autor: Alexandre Nascimento",tagsfurto investigação Polícia SANTARÉM SEGURANÇA vigilância,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop331774394666009375450-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop331774394666009375450.jpg%3Fxid%3D3217329&xid=3217329', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/tags/santarem?d=1', 'https://dol.com.br/noticias/policia/937517/cabo-da-marinha-e-preso-por-trafico-humano-envolvendo-bebe-em-belem?d=1', 'https://dol.com.br/noticias/policia/937508/acao-prende-suspeitos-por-golpes-em-hospedagens-durante-a-cop30?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/furto', '/tags/investigacao', '/tags/policia', '/tags/santarem', '/tags/seguranca', '/tags/vigilancia', '#modal_5', '#', '#', '/entretenimento/fama/941768/post-de-ze-felipe-causa-burburinho-na-web-apos-termino-de-virginia-e-vini-jr', '/noticias/para/941767/moradores-de-ananindeua-denunciam-aumento-abusivo-do-iptu', '/noticias/para/941766/homens-invadem-propriedade-no-moju-para-executar-funcionario', '/esporte/mundo/941765/paraenses-melquizael-e-polyana-lideram-brasil-no-ufc-vegas-117', '/noticias/para/941764/supermercado-lider-registra-carne-moida-de-r-4-mil-e-causa-indignacao-em-belem']",https://dol.com.br/noticias/santarem/937545/criminosos-furtam-r-80-mil-em-produtos-de-loja-em-santarem
"Cabo da Marinha é preso por tráfico humano envolvendo bebê, em Belém",2026-05-18 16:38:43,"terça-feira, 24/03/2026, 14:30-  Autor: Júlia Marques - Fonte: PCPA",tagsadoção ilegal Direitos da Criança FALSIFICAÇÃO DE DOCUMENTOS Investigações polícia civil do pará tráfico humano,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop301774372513009375170-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop301774372513009375170.jpg%3Fxid%3D3217111&xid=3217111', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/937508/acao-prende-suspeitos-por-golpes-em-hospedagens-durante-a-cop30?d=1', 'https://dol.com.br/noticias/policia/937501/video-neto-tenta-abusar-da-avo-de-87-anos-e-e-preso-no-para?d=1', 'https://dol.com.br/noticias/policia/937481/dentro-do-carro-e-voltando-da-academia-homens-sao-mortos-em-belem?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/adocao-ilegal', '/tags/direitos-da-crianca', '/tags/falsificacao-de-documentos', '/tags/investigacoes', '/tags/policia-civil-do-para', '/tags/trafico-humano', '#modal_5', '#', '#', '/noticias/para/942016/vigilia-de-pentecostes-2026-celebracao-dos-120-anos-da-arquidiocese-de-belem', '/esporte/mundo/942015/carvajal-encerra-ciclo-lendario-no-real-madrid-veja-os-numeros', '/esporte/mundo/942014/yamal-desfalca-espanha-em-estreia-na-copa-e-e-duvida-para-2-jogo', '/esporte/paysandu/942013/kleiton-pego-e-expulso-por-tentar-enganar-o-arbitro-diz-sumula', '/noticias/para/942012/apreensao-de-357-quilos-de-drogas-em-operacao-fluvial-no-amazonas']",https://dol.com.br/noticias/policia/937517/cabo-da-marinha-e-preso-por-trafico-humano-envolvendo-bebe-em-belem
Preso por estupro coletivo usa camisa com mensagem subliminar,2026-05-18 16:38:44,"segunda-feira, 09/03/2026, 23:31-  Autor: Alexandre Nascimento - Fonte: CNN Brasil",tagscultura do estupro ESTUPRO COLETIVO Impunidade e Direitos Humanos justiça brasileira Movimentos Misóginos violência de gênero,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop331773109113009364240-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop331773109113009364240.jpg%3Fxid%3D3210398&xid=3210398', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/brasil/935882/jovem-de-17-anos-e-vitima-de-estupro-coletivo-em-copacabana?d=1', 'http://dol.com.br/tags/misoginia', 'https://dol.com.br/noticias/brasil/936372/jovens-ironizam-estupro-coletivo-a-mae-de-alguem-teve-que-chorar?d=1', 'https://dol.com.br/noticias/mundo-noticias/850435/policia-da-india-procura-mais-4-por-estupro-de-brasileira?d=1', 'https://dol.com.br/noticias/brasil/797752/red-pill-entenda-termo-usado-por-coach-que-ameacou-atriz?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://dol.com.br/noticias/brasil/935986/reus-por-estupro-coletivo-tinham-modus-operandi-para-agir?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/cultura-do-estupro', '/tags/estupro-coletivo', '/tags/impunidade-e-direitos-humanos', '/tags/justica-brasileira', '/tags/movimentos-misoginos', '/tags/violencia-de-genero', '#modal_5', '#', '#', '/esporte/paysandu/941829/sem-caio-mello-confira-os-relacionados-do-paysandu-contra-o-caxias', '/noticias/tecnologia/941828/whatsapp-aprimora-recurso-de-mensagens-temporarias', '/noticias/brasil/941827/governo-libera-saque-do-fgts-para-10-milhoes-veja-quem-recebe', '/entretenimento/cinema/941826/professor-volta-em-novo-teaser-da-continuacao-de-la-casa-de-papel', '/noticias/brasil/941825/samsung-busca-projetos-criativos-de-estudantes-da-rede-publica']",https://dol.com.br/noticias/brasil/936424/preso-por-estupro-coletivo-usa-camisa-com-mensagem-subliminar
Tráfico na Ásia: Brasileiros são resgatados de regime escravo,2026-05-18 16:38:45,"quarta-feira, 25/02/2026, 13:01-  Autor: Dol Carajas - Fonte: Metrópoles",tagsgolpes no exterior repatriação Segurança no Trabalho TECNOLOGIA TRABALHO ESCRAVO tráfico humano,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/935462/operacao-desarticula-esquema-de-furtos-de-motos?d=1', 'https://dol.com.br/carajas/noticias/policia/935454/motorista-e-preso-apos-acidente-que-matou-familia-indigena?d=1', 'https://dol.com.br/carajas/noticias/policia/935454/motorista-e-preso-apos-acidente-que-matou-familia-indigena?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/golpes-no-exterior', '/tags/repatriacao', '/tags/seguranca-no-trabalho', '/tags/tecnologia', '/tags/trabalho-escravo', '/tags/trafico-humano', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/935475/trafico-na-asia-brasileiros-sao-resgatados-de-regime-escravo
Pegadinha de Silvio Santos estava nos arquivos de Epstein,2026-05-18 16:38:46,"sábado, 07/02/2026, 10:09- Atualizado 07/02/2026, 10:23-  Autor: Gustavo Dutra - Fonte: Veja",tagsburocracia Celebridades documentos secretos Investigações criminais jeffrey epstein tráfico humano,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/silvio-santos_00934145_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fsilvio-santos_00934145_0_.jpg%3Fxid%3D3196835&xid=3196835', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/entretenimento/fama/934104/e-mail-de-epstein-diz-que-mulheres-do-norte-do-brasil-sao-as-mais-feias-do-mundo?d=1', 'https://dol.com.br/noticias/brasil/933984/quem-e-a-ex-modelo-brasileira-citada-no-caso-epstein?d=1https://dol.com.br/noticias/brasil/933984/quem-e-a-ex-modelo-brasileira-citada-no-caso-epstein?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/burocracia', '/tags/celebridades', '/tags/documentos-secretos', '/tags/investigacoes-criminais', '/tags/jeffrey-epstein', '/tags/trafico-humano', '#modal_5', '#', '#', '/esporte/paysandu/941802/paysandu-x-nacional-horario-alterado-e-lote-inicial-de-ingressos-esgotado', '/noticias/para/941801/prefeitura-prorroga-inscricao-para-editais-da-lei-aldir-blanc', '/noticias/para/941800/arraias-transportadas-em-sacos-plasticos-sao-resgatadas-em-castanhal-no-para', '/esporte/remo/941799/victor-bueno-projeta-evolucao-e-ve-remo-mais-cascudo-na-temporada', '/entretenimento/941798/modelo-revela-conversa-antes-do-termino-de-virginia-e-vini-jr']",https://dol.com.br/entretenimento/fama/934145/pegadinha-de-silvio-santos-estava-nos-arquivos-de-epstein
"Após morte de Irmã Henriqueta, Instituto Dom Azcona anuncia nova direção",2026-05-18 16:38:47,"sexta-feira, 23/01/2026, 15:23-  Autor: Júlia Marques - Fonte: Assessoria",tagsDIREITOS HUMANOS Instituto Dom Azcona Irmã Henriqueta MARAJÓ violência contra mulheres VULNERABILIDADE SOCIAL,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/Design-sem-nome-38_00933032_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2FDesign-sem-nome-38_00933032_0_.png%3Fxid%3D3190115&xid=3190115', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/932056/morre-irma-henriqueta-referencia-dos-direitos-humanos-na-amazonia?d=1', 'https://dol.com.br/noticias/para/932128/velorio-de-irma-henriqueta-e-realizado-na-alepa?d=1', 'https://dol.com.br/noticias/para/932777/o-que-acontece-com-as-faculdades-de-medicina-do-para-que-foram-mal-no-enamed-2025?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/direitos-humanos', '/tags/instituto-dom-azcona', '/tags/irma-henriqueta', '/tags/marajo', '/tags/violencia-contra-mulheres', '/tags/vulnerabilidade-social', '#modal_5', '#', '#', '/noticias/para/942020/pc-investiga-ligacao-entre-piloto-desaparecido-e-morte-de-empresario', '/colunistas/brenda-hayashi/942019/verao-chegando-acompanhe-a-rotina-e-dicas-de-arianny-baia', '/noticias/para/942018/acusado-de-matar-irmaos-da-familia-tenorio-vai-a-juri-popular-em-belem', '/noticias/para/942017/ossada-humana-e-encontrada-em-mata-no-marajo', '/noticias/para/942016/vigilia-de-pentecostes-2026-celebracao-dos-120-anos-da-arquidiocese-de-belem']",https://dol.com.br/noticias/para/933032/apos-morte-de-irma-henriqueta-instituto-dom-azcona-anuncia-nova-direcao
PF e MPT combatem trabalho escravo em operações no sudoeste do Pará,2026-05-18 16:38:49,"sexta-feira, 23/01/2026, 09:56-  Autor: Lucas Quirino - Fonte: Polícia Federal",tagsAMAZÔNIA Direitos Trabalhistas Ministério Público do Trabalho Operação Libertas POLÍCIA FEDERAL TRABALHO ESCRAVO,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/3a6dc6e9-c261-4746-a72c-0fe96237c2c7-768x432-2026-_00933006_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2F3a6dc6e9-c261-4746-a72c-0fe96237c2c7-768x432-2026-_00933006_0_.jpg%3Fxid%3D3189967&xid=3189967', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/entretenimento/fama/930028/hytalo-santos-e-denunciado-por-trafico-sexual-e-trabalho-escravo?d=1', 'https://dol.com.br/noticias/brasil/932659/banco-master-delegados-da-pf-criticam-atuacao-do-stf-no-inquerito?d=1', 'https://dol.com.br/carajas/entretenimento/932540/pf-consegue-extrair-dados-ate-de-celulares-desligados-veja?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/amazonia', '/tags/direitos-trabalhistas', '/tags/ministerio-publico-do-trabalho', '/tags/operacao-libertas', '/tags/policia-federal', '/tags/trabalho-escravo', '#modal_5', '#', '#', '/entretenimento/cinema/941967/roteiro-de-dark-horse-expoe-polemicas-politicas-de-bolsonaro', '/tuedoide/curiosidades/941966/foto-de-alien-de-taiwan-aparece-em-arquivos-dos-eua', '/tuedoide/curiosidades/941965/nova-especie-de-dinossauro-maior-que-o-t-rex-e-descoberta', '/noticias/te-cuida/941964/cardiologista-revela-8-frutas-que-baixam-a-pressao-arterial', '/noticias/brasil/941963/video-homem-e-arremessado-apos-ataque-de-boi-solto-em-rua']",https://dol.com.br/noticias/policia/933006/pf-e-mpt-combatem-trabalho-escravo-em-operacoes-no-sudoeste-do-para
"Cães choram de emoção ao reencontrar tutores, diz estudo",2026-05-18 16:38:50,"quarta-feira, 07/01/2026, 18:37-  Autor: DOL Carajás - Fonte: Olhar Digital",tagsCães comportamento canino domesticação emoções animais ocitocina vínculo afetivo,"['/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/noticias/policia/931784/trafico-nao-tem-vez-diz-delegado-apos-apreensao-em-maraba?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/noticias/policia/931816/apos-5-anos-policia-descobre-que-ex-mulher-matou-motorista?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/noticias/policia/931819/ataque-a-tiros-em-bar-no-sul-do-para-deixa-um-morto?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/caes', '/tags/comportamento-canino', '/tags/domesticacao', '/tags/emocoes-animais', '/tags/ocitocina', '/tags/vinculo-afetivo', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/mundo/931821/caes-choram-de-emocao-ao-reencontrar-tutores-diz-estudo
Filmes e séries: 6 produções para entender a crise entre EUA e Venezuela,2026-05-18 16:38:51,"domingo, 04/01/2026, 14:46-  Autor: Sales Coimbra - Fonte: Metrópoles",tagsCinema crise Estados Unidos EUA política Séries de TV VENEZUELA,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/79b1f945-venezuela2-1_00931571_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2F79b1f945-venezuela2-1_00931571_0_.png%3Fxid%3D3180825&xid=3180825', '/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/9159811e-venezuela_00931571_0_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2F9159811e-venezuela_00931571_0_.png%3Fxid%3D3180827%26resize%3D380%252C200%26t%3D1778904663&xid=3180827', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/entretenimento/cinema/931496/veja-o-que-esperar-do-cinema-brasileiro-em-2026?d=1', 'https://dol.com.br/entretenimento/cinema/931387/cinema-2026-veja-quais-sao-os-principais-lancamentos-do-ano?d=1', 'https://dol.com.br/entretenimento/cinema/931373/confira-os-lancamentos-do-mes-dos-streamings-em-janeiro?d=1', 'https://www.whatsapp.com/channel/0029Va4xYGk1dAw9LjYD7B2k', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/cinema', '/tags/crise', '/tags/estados-unidos', '/tags/eua', '/tags/politica', '/tags/series-de-tv', '/tags/venezuela', '#modal_5', '#', '#', '/esporte/paysandu/941829/sem-caio-mello-confira-os-relacionados-do-paysandu-contra-o-caxias', '/noticias/tecnologia/941828/whatsapp-aprimora-recurso-de-mensagens-temporarias', '/noticias/brasil/941827/governo-libera-saque-do-fgts-para-10-milhoes-veja-quem-recebe', '/entretenimento/cinema/941826/professor-volta-em-novo-teaser-da-continuacao-de-la-casa-de-papel', '/noticias/brasil/941825/samsung-busca-projetos-criativos-de-estudantes-da-rede-publica']",https://dol.com.br/entretenimento/cinema/931571/filmes-e-series-6-producoes-para-entender-a-crise-entre-eua-e-venezuela
Dedo decepado em cena de crime leva à prisão de suspeito,2026-05-18 16:38:52,"quinta-feira, 18/12/2025, 16:49-  Autor:  - Fonte: RBATV",tagsCRIME Homicídio investigação policial Perícia prisão SUSPEITOS,"['/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/DEDODURO2_00930477_0_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2FDEDODURO2_00930477_0_.jpg%3Fxid%3D3174389%26resize%3D380%252C200%26t%3D1779085138&xid=3174389', 'https://cdn.dol.com.br/img/inline/930000/767x0/DEDODURO3_00930477_1_.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2FDEDODURO3_00930477_1_.jpg%3Fxid%3D3174390%26resize%3D380%252C200%26t%3D1779085138&xid=3174390', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/carajas/cidades/930369/diretora-de-hospital-e-principal-suspeita-de-matar-ex-companheiro?utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais&d=1', 'https://dol.com.br/carajas/cidades/maraba/930393/justica-condena-prosegur-a-indenizar-moradores-por-assalto-em-maraba?d=1&utm_source=Facebook&utm_medium=referral&utm_campaign=Redes_Sociais', 'https://dol.com.br/carajas/noticias/policia/930400/filho-mata-pai-apos-ouvir-nao-para-emprestimo-de-veiculo-no-para?d=1&utm_campaign=Redes_Sociais&utm_medium=referral&utm_source=Facebook', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/crime', '/tags/homicidio', '/tags/investigacao-policial', '/tags/pericia', '/tags/prisao', '/tags/suspeitos', '#modal_5', '#', '#']",https://dol.com.br/carajas/noticias/policia/930477/dedo-decepado-em-cena-de-crime-leva-a-prisao-de-suspeito
Luiz Bacci detona fala de Luciano Huck sobre megaoperação no RJ,2026-05-18 16:38:53,"segunda-feira, 03/11/2025, 15:26-  Autor: Júlia Marques - Fonte: Portal iG",tagsLuciano Huck Luiz Bacci narrativa criminosa Operação Policial RIO DE JANEIRO Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/920000/640x335/imagem_otimizada---2025-11-03T145512221_00927513_0_-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F920000%2Fimagem_otimizada---2025-11-03T145512221_00927513_0_.jpg%3Fxid%3D3152825&xid=3152825', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/entretenimento/fama/912285/luiz-bacci-expoe-diretor-e-faz-denuncia-caso-muito-grave?d=1', 'https://dol.com.br/entretenimento/fama/927455/fatima-bernardes-vai-para-o-sbt-entenda-os-rumores?d=1', 'https://dol.com.br/noticias/brasil/927487/cameras-corporais-revelam-bastidores-da-megaoperacao-no-rio?_=amp', 'https://dol.com.br/entretenimento/fama/917556/luciano-huck-vaza-salario-milionario-para-apresentar-danca-dos-famosos?d=1', 'https://dol.com.br/entretenimento/fama/927131/quatro-apresentadores-da-globo-deixam-cargos-nesta-semana?d=1', 'https://dol.com.br/entretenimento/fama/927498/morre-lo-borges-icone-da-mpb-aos-73-anos?d=1', 'https://dol.com.br/entretenimento/fama/927491/como-filha-de-elize-matsunaga-soube-que-mae-esquartejou-pai?d=1', 'https://dol.com.br/entretenimento/fama/927489/ze-neto-e-cristiano-interrompem-show-em-portugal-apos-agressao?d=1', 'https://www.whatsapp.com/channel/0029Va4xYGk1dAw9LjYD7B2k', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/luciano-huck', '/tags/luiz-bacci', '/tags/narrativa-criminosa', '/tags/operacao-policial', '/tags/rio-de-janeiro', '/tags/seguranca-publica', '#modal_5', '#', '#', '/noticias/brasil/941775/burger-king-deixa-pepsi-e-fecha-parceria-com-coca-cola', '/entretenimento/fama/941774/leo-dias-mostra-mulheres-que-vini-jr-teria-escondido-de-virginia', '/esporte/941773/ronda-rousey-x-gina-carano-luta-historica-de-mma-neste-sabado-16', '/noticias/mundo-noticias/941772/pescador-e-mordido-ao-tentar-retirar-anzol-preso-em-tubarao', '/noticias/para/941771/prefeitura-de-belem-assina-servicos-para-pavimento-e-agua-em-cotijuba']",https://dol.com.br/entretenimento/fama/927513/luiz-bacci-detona-fala-de-luciano-huck-sobre-megaoperacao-no-rj
