title,collected_date,published_date,tags,image_urls,urls,article_url
PRF apreende 100 kg de mercúrio em blitz; PF investiga rede de tráfico,2026-05-19 18:29:51,27/02/24 às 13:03 | Atualizado 27/02/24 às 13:32,MercúrioPF (Polícia Federal),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Megaoperacao-RJ-5.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Cosplayers-3.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Operacao-PF-RJ.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/blogs/pedro-duran/nacional/megaoperacao-da-pm-no-rio-foi-montada-para-desarticular-a-tropa-do-urso-entenda/', 'https://www.cnnbrasil.com.br/blogs/pedro-duran/nacional/megaoperacao-da-pm-no-rio-foi-montada-para-desarticular-a-tropa-do-urso-entenda/', 'https://www.cnnbrasil.com.br/nacional/alerta-amber-pela-primeira-vez-crianca-sequestrada-e-resgatada-com-a-tecnologia-no-brasil/', 'https://www.cnnbrasil.com.br/nacional/alerta-amber-pela-primeira-vez-crianca-sequestrada-e-resgatada-com-a-tecnologia-no-brasil/', 'https://www.cnnbrasil.com.br/nacional/pf-investiga-desvio-de-mais-r-70-milhoes-da-saude-em-marica-no-rj/', 'https://www.cnnbrasil.com.br/nacional/pf-investiga-desvio-de-mais-r-70-milhoes-da-saude-em-marica-no-rj/', 'https://www.cnnbrasil.com.br/tudo-sobre/policia-rodoviaria-federal-prf/', 'https://www.cnnbrasil.com.br/tudo-sobre/manaus/']",https://www.cnnbrasil.com.br/nacional/prf-apreende-100-kg-de-mercurio-em-blitz-pf-investiga-rede-de-trafico/
AGU pede identificação de redes de desinformação sobre a Ilha de Marajó,2026-05-19 18:29:54,24/02/24 às 18:32 | Atualizado 25/02/24 às 10:13,AGU (Advocacia-Geral da União)Jorge MessiasMinistério dos Direitos HumanosParáSilvio Almeida,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/marajo.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/aymee-capa.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/aymee-semifinal.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/rede-de-exploracao-infantil-em-ilha-de-marajo-ja-foi-tema-de-cpi-no-senado/', 'https://www.cnnbrasil.com.br/nacional/rede-de-exploracao-infantil-em-ilha-de-marajo-ja-foi-tema-de-cpi-no-senado/', 'https://www.cnnbrasil.com.br/entretenimento/quem-e-aymee-cantora-gospel-que-viralizou-com-alerta-para-exploracao-sexual/', 'https://www.cnnbrasil.com.br/entretenimento/quem-e-aymee-cantora-gospel-que-viralizou-com-alerta-para-exploracao-sexual/', 'https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/', 'https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/', 'https://twitter.com/jorgemessiasagu?ref_src=twsrc%5Etfw', 'https://t.co/9fs48504c4', 'https://twitter.com/silviolual/status/1761396328167346319?ref_src=twsrc%5Etfw', 'https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/', 'https://www.cnnbrasil.com.br/entretenimento/quem-e-aymee-cantora-gospel-que-viralizou-com-alerta-para-exploracao-sexual/']",https://www.cnnbrasil.com.br/politica/agu-pede-identificacao-de-redes-de-desinformacao-sobre-a-ilha-de-marajo/
"Quem é Aymeê, cantora gospel que viralizou com alerta para exploração sexual",2026-05-19 18:29:58,22/02/24 às 13:25 | Atualizado 29/02/24 às 09:13,#CNNPopGospelReality Show,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/aymee-semifinal.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/simone-1.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/anacastela-1.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/', 'https://www.cnnbrasil.com.br/nacional/mpf-do-para-diz-que-nunca-recebeu-denuncia-sobre-trafico-de-criancas-no-marajo/', 'https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/', 'https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/', 'https://www.cnnbrasil.com.br/entretenimento/simone-mendes-fala-sobre-desejo-de-fazer-transicao-para-gospel-e-um-sonho/', 'https://www.cnnbrasil.com.br/entretenimento/simone-mendes-fala-sobre-desejo-de-fazer-transicao-para-gospel-e-um-sonho/', 'https://www.cnnbrasil.com.br/entretenimento/ana-castela-lanca-primeiro-single-gospel-agradeco/', 'https://www.cnnbrasil.com.br/entretenimento/ana-castela-lanca-primeiro-single-gospel-agradeco/', 'https://www.cnnbrasil.com.br/entretenimento/queremos-festival-anuncia-line-up-com-djavan-e-djonga-confira/', 'https://www.youtube.com/watch?v=I5FWmLNuoTY', 'https://www.cnnbrasil.com.br/politica/agu-pede-identificacao-de-redes-de-desinformacao-sobre-a-ilha-de-marajo/']",https://www.cnnbrasil.com.br/entretenimento/quem-e-aymee-cantora-gospel-que-viralizou-com-alerta-para-exploracao-sexual/
Cantora alerta para exploração sexual infantil em reality e famosos repercutem,2026-05-19 18:30:01,22/02/24 às 12:49 | Atualizado 29/02/24 às 09:16,#CNNPopEliezerExploração sexualGospeljulietteRafa KalimannReality Show,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/claudia-leitte.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/simone-1.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/anacastela-1.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/juliette-marajo.jpeg?w=849&h=477&crop=0', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/eliezer-marajo.jpeg?w=849&h=477&crop=0']","['https://www.cnnbrasil.com.br/nacional/rede-de-exploracao-infantil-em-ilha-de-marajo-ja-foi-tema-de-cpi-no-senado/', 'https://www.cnnbrasil.com.br/entretenimento/video-em-que-claudia-leitte-muda-letra-de-musica-viraliza-nas-redes-sociais/', 'https://www.cnnbrasil.com.br/entretenimento/video-em-que-claudia-leitte-muda-letra-de-musica-viraliza-nas-redes-sociais/', 'https://www.cnnbrasil.com.br/entretenimento/simone-mendes-fala-sobre-desejo-de-fazer-transicao-para-gospel-e-um-sonho/', 'https://www.cnnbrasil.com.br/entretenimento/simone-mendes-fala-sobre-desejo-de-fazer-transicao-para-gospel-e-um-sonho/', 'https://www.cnnbrasil.com.br/entretenimento/ana-castela-lanca-primeiro-single-gospel-agradeco/', 'https://www.cnnbrasil.com.br/entretenimento/ana-castela-lanca-primeiro-single-gospel-agradeco/', 'https://www.cnnbrasil.com.br/entretenimento/rafa-kalimann-celebra-estreia-em-nova-novela-motivada-e-ansiosa/', 'https://www.cnnbrasil.com.br/entretenimento/juliette-revela-planos-apos-fim-de-parceria-com-empresa-de-anitta/', 'https://www.cnnbrasil.com.br/entretenimento/hotel-no-qual-eliezer-esta-hospedado-pega-fogo-no-alasca/', 'https://www.cnnbrasil.com.br/politica/agu-pede-identificacao-de-redes-de-desinformacao-sobre-a-ilha-de-marajo/']",https://www.cnnbrasil.com.br/entretenimento/cantora-alerta-para-exploracao-sexual-infantil-em-reality-e-famosos-repercutem/
Baixada Santista registra 54 mortes pela PM em meio a operações neste ano,2026-05-19 18:30:03,21/02/24 às 19:04 | Atualizado 21/02/24 às 19:04,Baixada Santista,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Design-sem-nome-1-3.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/operacao-verao-e1707911541680.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/policiacamera.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/agentes-da-forca-nacional-chegam-a-mossoro-nesta-quinta-feira/', 'https://www.cnnbrasil.com.br/nacional/agentes-da-forca-nacional-chegam-a-mossoro-nesta-quinta-feira/', 'https://www.cnnbrasil.com.br/nacional/operacao-verao-chega-a-30-o-numero-de-mortos-em-confrontos-com-a-policia-no-litoral-de-sp/', 'https://www.cnnbrasil.com.br/nacional/operacao-verao-chega-a-30-o-numero-de-mortos-em-confrontos-com-a-policia-no-litoral-de-sp/', 'https://www.cnnbrasil.com.br/nacional/policiais-militares-reviram-lixo-e-quebram-camera-de-seguranca-no-guaruja/', 'https://www.cnnbrasil.com.br/nacional/policiais-militares-reviram-lixo-e-quebram-camera-de-seguranca-no-guaruja/']",https://www.cnnbrasil.com.br/nacional/baixada-santista-registra-54-mortes-pela-pm-em-meio-a-operacoes-neste-ano/
"Veja carta em que fugitivo de Mossoró justifica fuga de prisão em 2017: ""provar minha inocência""",2026-05-19 18:30:05,19/02/24 às 04:00 | Atualizado 19/02/24 às 10:00,Mossorópresídio federalRio Grande do Norte,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/operacao-pm-baixada-santista.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Design-sem-nome-66.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2021/06/5002_5695DC5B1201CE8F-1.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/carta_deibson_1.jpeg?w=849&h=477&crop=0', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/carta_deibson_2.jpeg?w=849&h=477&crop=0', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/carta_deibson_3.jpeg?w=849&h=477&crop=0']","['https://www.cnnbrasil.com.br/nacional/suspeito-de-trafico-e-preso-com-r-58-mil-durante-operacao-policial-na-baixada-santista/', 'https://www.cnnbrasil.com.br/nacional/suspeito-de-trafico-e-preso-com-r-58-mil-durante-operacao-policial-na-baixada-santista/', 'https://www.cnnbrasil.com.br/nacional/prisao-de-homem-negro-no-rs-e-exemplo-de-como-o-racismo-perverte-as-instituicoes-e-agentes-diz-silvio-almeida/', 'https://www.cnnbrasil.com.br/nacional/prisao-de-homem-negro-no-rs-e-exemplo-de-como-o-racismo-perverte-as-instituicoes-e-agentes-diz-silvio-almeida/', 'https://www.cnnbrasil.com.br/nacional/pm-e-preso-no-rio-apos-participar-de-roubo-de-carro-e-pedido-de-resgate/', 'https://www.cnnbrasil.com.br/nacional/pm-e-preso-no-rio-apos-participar-de-roubo-de-carro-e-pedido-de-resgate/']",https://www.cnnbrasil.com.br/nacional/veja-carta-em-que-foragido-de-mossoro-justificou-que-fugiu-em-2017-para-provar-inocencia/
Presos fizeram buraco na penitenciária de Mossoró para escapar; veja imagem,2026-05-19 18:30:08,16/02/24 às 19:03 | Atualizado 16/02/24 às 19:07,Mossorópresídio federal,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Design-sem-nome-64-1.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/motiro.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/Design-sem-nome-16-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/Design-sem-nome-1-3.jpg?w=849&h=477&crop=0']","['https://www.cnnbrasil.com.br/nacional/policia-encontra-roupas-e-pegadas-em-mata-proxima-de-presidio-de-mossoro/', 'https://www.cnnbrasil.com.br/nacional/lider-do-pcc-no-litoral-de-sp-e-morto-em-troca-de-tiros-com-a-pm/', 'https://www.cnnbrasil.com.br/nacional/lider-do-pcc-no-litoral-de-sp-e-morto-em-troca-de-tiros-com-a-pm/', 'https://www.cnnbrasil.com.br/nacional/jovem-negra-acusa-casa-noturna-de-sao-paulo-de-omissao-em-caso-de-racismo/', 'https://www.cnnbrasil.com.br/nacional/jovem-negra-acusa-casa-noturna-de-sao-paulo-de-omissao-em-caso-de-racismo/', 'https://www.cnnbrasil.com.br/nacional/renato-cariani-se-torna-reu-por-trafico-de-drogas-e-mais-dois-crimes/', 'https://www.cnnbrasil.com.br/nacional/renato-cariani-se-torna-reu-por-trafico-de-drogas-e-mais-dois-crimes/', 'https://www.cnnbrasil.com.br/nacional/grupos-de-elite-da-pf-e-prf-vao-nesta-sexta-ao-rn-ajudar-nas-buscas-de-fugitivos/']",https://www.cnnbrasil.com.br/nacional/presos-fizeram-buraco-na-penitenciaria-de-mossoro-para-escapar-veja-imagem/
"Salgueiro focará na essência Yanomami e não na tragédia, diz enredista",2026-05-19 18:30:10,11/02/24 às 18:30 | Atualizado 11/02/24 às 18:37,CarnavalIndígenasSalgueiroYanomami,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/ab-1637920_1280.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/aguia-de-ouro.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/mocidade-portela.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/entretenimento/carnaval-do-ceara-mantem-tradicao-do-maracatu/', 'https://www.cnnbrasil.com.br/entretenimento/carnaval-do-ceara-mantem-tradicao-do-maracatu/', 'https://www.cnnbrasil.com.br/entretenimento/enquete-qual-foi-a-melhor-escola-de-samba-da-2a-noite-em-sp/', 'https://www.cnnbrasil.com.br/entretenimento/enquete-qual-foi-a-melhor-escola-de-samba-da-2a-noite-em-sp/', 'https://www.cnnbrasil.com.br/entretenimento/mocidade-e-portela-sao-principais-escolas-do-coracao-do-rio-diz-pesquisa-atlas/', 'https://www.cnnbrasil.com.br/entretenimento/mocidade-e-portela-sao-principais-escolas-do-coracao-do-rio-diz-pesquisa-atlas/']",https://www.cnnbrasil.com.br/entretenimento/salgueiro-focara-na-essencia-yanomami-e-nao-na-tragedia-diz-enredista/
El Salvador começa julgamento coletivo de quase 500 supostos líderes de gangues,2026-05-19 18:30:13,08/02/24 às 17:01 | Atualizado 08/02/24 às 18:22,América CentralCrime organizadoEl Salvadorgangues,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/prisao-equador-e1707356421297.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/GettyImages-1258726244.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportWorldNews/tagreuters.com2023binary_LYNXMPEJAS0JN-FILEDIMAGE.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/eua-impoem-sancoes-a-gangue-los-choneros-do-equador/', 'https://www.cnnbrasil.com.br/internacional/eua-impoem-sancoes-a-gangue-los-choneros-do-equador/', 'https://www.cnnbrasil.com.br/internacional/analise-vitoria-de-bukele-em-el-salvador-vai-incentivar-aventuras-autoritarias-na-america-latina/', 'https://www.cnnbrasil.com.br/internacional/analise-vitoria-de-bukele-em-el-salvador-vai-incentivar-aventuras-autoritarias-na-america-latina/', 'https://www.cnnbrasil.com.br/internacional/bukele-diz-que-resultados-eleitorais-sao-o-maior-da-historia-e-sugere-partido-unico/', 'https://www.cnnbrasil.com.br/internacional/bukele-diz-que-resultados-eleitorais-sao-o-maior-da-historia-e-sugere-partido-unico/']",https://www.cnnbrasil.com.br/internacional/el-salvador-comeca-julgamento-coletivo-de-quase-500-supostos-lideres-de-gangues/
Entenda o que é a sentença de pena de morte suspensa da China,2026-05-19 18:30:14,05/02/24 às 11:52 | Atualizado 05/02/24 às 11:52,AustráliaChinaPena de mortePrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/02/2010-11-18t120000z-1188946478-mt1imgcnpau43936829-rtrmadp-3-china-chinese-australian-writer-yang-hengjun.webp?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportTechnologyNews/tagreuters.com2024binary_LYNXMPEK0G0H6-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportWorldNews/tagreuters.com2024binary_LYNXMPEK0P0T1-FILEDIMAGE.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/china-impoe-pena-de-morte-suspensa-a-escritor-australiano/', 'https://www.cnnbrasil.com.br/internacional/china-impoe-pena-de-morte-suspensa-a-escritor-australiano/', 'https://www.cnnbrasil.com.br/internacional/china-executa-casal-por-assassinato-de-criancas-que-chocou-o-pais/', 'https://www.cnnbrasil.com.br/internacional/china-executa-casal-por-assassinato-de-criancas-que-chocou-o-pais/', 'https://www.cnnbrasil.com.br/internacional/alabama-se-oferece-para-levar-execucoes-com-nitrogenio-a-outros-estados-dos-eua/', 'https://www.cnnbrasil.com.br/internacional/alabama-se-oferece-para-levar-execucoes-com-nitrogenio-a-outros-estados-dos-eua/']",https://www.cnnbrasil.com.br/internacional/entenda-o-que-e-a-sentenca-de-pena-de-morte-suspensa-da-china/
RJ: acusado de matar argentina em Búzios vai à júri popular,2026-05-19 18:30:17,31/01/24 às 13:24 | Atualizado 31/01/24 às 13:24,BúziosPolícia CivilTJ-RJ (Tribunal de Justiça do Rio de Janeiro),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/operacao-pm-rio-e1706715447275.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/Design-sem-nome.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/Design-sem-nome-36-1.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/argentina-e-encontrada-morta-em-trilha-para-praia-em-buzios-no-rio-de-janeiro/', 'https://www.cnnbrasil.com.br/nacional/mp-do-rio-denuncia-homem-que-matou-argentina-em-trilha-de-buzios/', 'https://www.cnnbrasil.com.br/nacional/rj-bope-intervem-para-evitar-nova-investida-do-trafico-sobre-a-milicia/', 'https://www.cnnbrasil.com.br/nacional/rj-bope-intervem-para-evitar-nova-investida-do-trafico-sobre-a-milicia/', 'https://www.cnnbrasil.com.br/nacional/caso-edson-davi-apos-analisar-novas-imagens-policia-segue-linha-de-afogamento/', 'https://www.cnnbrasil.com.br/nacional/caso-edson-davi-apos-analisar-novas-imagens-policia-segue-linha-de-afogamento/', 'https://www.cnnbrasil.com.br/nacional/cubano-confessa-participacao-na-morte-de-galerista-e-da-mais-detalhes-do-crime/', 'https://www.cnnbrasil.com.br/nacional/cubano-confessa-participacao-na-morte-de-galerista-e-da-mais-detalhes-do-crime/', 'https://www.cnnbrasil.com.br/nacional/justica-mantem-prisao-de-suspeito-de-matar-argentina-em-buzios/']",https://www.cnnbrasil.com.br/nacional/rj-acusado-de-matar-argentina-em-buzios-vai-a-juri-popular/
O que é catfishing e o que você pode fazer se for vítima?,2026-05-19 18:30:19,29/01/24 às 19:11 | Atualizado 29/01/24 às 19:13,CatfishCatfishing,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportTechnologyNews/tagreuters.com2023binary_LYNXMPEJ8D0QL-FILEDIMAGE.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/05/dole777-EQSPI11rf68-unsplash.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/Rota-de-asteroide-proxima-A-Terra.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/tecnologia/lumiere-nova-ia-do-google-transforma-textos-e-imagens-em-videos-realistas/', 'https://www.cnnbrasil.com.br/tecnologia/lumiere-nova-ia-do-google-transforma-textos-e-imagens-em-videos-realistas/', 'https://www.cnnbrasil.com.br/tecnologia/conheca-seis-apps-de-astronomia-para-acompanhar-fenomenos-no-espaco/', 'https://www.cnnbrasil.com.br/tecnologia/conheca-seis-apps-de-astronomia-para-acompanhar-fenomenos-no-espaco/', 'https://www.cnnbrasil.com.br/tecnologia/asteroide-passara-muito-proximo-da-terra-nesta-sexta-feira/', 'https://www.cnnbrasil.com.br/tecnologia/asteroide-passara-muito-proximo-da-terra-nesta-sexta-feira/']",https://www.cnnbrasil.com.br/tecnologia/o-que-e-catfishing-e-o-que-voce-pode-fazer-se-for-vitima/
Polícia voluntária do México recruta crianças após onda de sequestros,2026-05-19 18:30:21,25/01/24 às 21:50 | Atualizado 25/01/24 às 21:51,México,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/022ef20c-9ea9-4640-b50e-9ac5278c0961.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/GDFOYgdWAAA3w5K-e1704849526803.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/GDbEE8QWgAANE8s.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/exercito-do-equador-apreende-recorde-de-22-toneladas-de-cocaina/', 'https://www.cnnbrasil.com.br/internacional/exercito-do-equador-apreende-recorde-de-22-toneladas-de-cocaina/', 'https://www.cnnbrasil.com.br/internacional/saiba-mais-sobre-los-lobos-a-segunda-gangue-mais-perigosa-do-equador/', 'https://www.cnnbrasil.com.br/internacional/saiba-mais-sobre-los-lobos-a-segunda-gangue-mais-perigosa-do-equador/', 'https://www.cnnbrasil.com.br/internacional/o-que-e-los-choneros-gangue-do-criminoso-mais-procurado-do-equador/', 'https://www.cnnbrasil.com.br/internacional/o-que-e-los-choneros-gangue-do-criminoso-mais-procurado-do-equador/']",https://www.cnnbrasil.com.br/internacional/policia-voluntaria-do-mexico-recruta-criancas-apos-onda-de-sequestros/
"EUA, México, Rússia: Veja países que vão realizar eleições em 2024",2026-05-19 18:30:23,13/01/24 às 04:00 | Atualizado 13/01/24 às 04:00,DemocraciaDonald TrumpEl SalvadorEstados UnidosEUAEuropaÍndiaJoe BidenMéxicoNicolás MaduroParlamento EuropeuRússiaRússia x UcrâniaUcrâniaUnião EuropeiaVenezuela,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/2024-01-12T124926Z_1_LYNXMPEK0B0GR_RTROPTP_4_CHINA-TAIWAN-ESMAGAR.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/2024-01-11T121134Z_1_LYNXMPEK0A0IJ_RTROPTP_4_CHINA-TAIWAN-CANDIDATO-PAZ.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportWorldNews/tagreuters.com2024binary_LYNXMPEK040N9-FILEDIMAGE.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/china-promete-esmagar-os-planos-de-independencia-de-taiwan-em-meio-a-comicios/', 'https://www.cnnbrasil.com.br/internacional/china-promete-esmagar-os-planos-de-independencia-de-taiwan-em-meio-a-comicios/', 'https://www.cnnbrasil.com.br/internacional/china-diz-que-candidato-governista-a-presidencia-de-taiwan-ameaca-a-paz/', 'https://www.cnnbrasil.com.br/internacional/china-diz-que-candidato-governista-a-presidencia-de-taiwan-ameaca-a-paz/', 'https://www.cnnbrasil.com.br/internacional/trump-insiste-em-pedido-de-imunidade-e-diz-que-pode-processar-biden-se-for-reeleito/', 'https://www.cnnbrasil.com.br/internacional/trump-insiste-em-pedido-de-imunidade-e-diz-que-pode-processar-biden-se-for-reeleito/']",https://www.cnnbrasil.com.br/internacional/eua-mexico-russia-veja-paises-que-vao-realizar-eleicoes-em-2024/
Cidade de São Paulo investiga 12 mortes por drogas K,2026-05-19 18:30:24,11/01/24 às 09:01 | Atualizado 11/01/24 às 10:08,Abuso de drogascidade de são paulodrogas kdrogas sintéticas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/Artista-venezuelana-Julieta-Hernandez-1-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/08/FUP20230817183.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2022/03/medicamentos-2.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/saude/drogas-k-sao-100-vezes-mais-potentes-do-que-a-maconha-e-causam-efeito-zumbi-entenda/', 'https://www.cnnbrasil.com.br/nacional/pf-faz-operacao-contra-trafico-internacional-de-drogas-do-paraguai-para-brasil/', 'https://www.cnnbrasil.com.br/nacional/pf-faz-operacao-contra-trafico-internacional-de-drogas-do-paraguai-para-brasil/', 'https://www.cnnbrasil.com.br/nacional/apreensoes-de-drogas-k-quintuplicam-em-sp-em-2023/', 'https://www.cnnbrasil.com.br/nacional/apreensoes-de-drogas-k-quintuplicam-em-sp-em-2023/', 'https://www.cnnbrasil.com.br/saude/pesquisa-aponta-que-drogas-sinteticas-causam-efeito-devastador-no-cerebro/', 'https://www.cnnbrasil.com.br/saude/pesquisa-aponta-que-drogas-sinteticas-causam-efeito-devastador-no-cerebro/']",https://www.cnnbrasil.com.br/nacional/cidade-de-sao-paulo-investiga-12-mortes-por-drogas-k/
"Caos em presídios passa por cultura encarceradora da Justiça, avaliam especialistas",2026-05-19 18:30:25,06/01/24 às 19:03 | Atualizado 06/01/24 às 19:09,CNJPresídioSTF,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/01/WhatsApp-Image-2024-01-04-at-17.58.13.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/12/camera-corporal-pm.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/07/GettyImages-1421127141.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/detento-morre-com-suspeita-de-overdose-em-presidio-de-salvador/', 'https://www.cnnbrasil.com.br/nacional/detento-morre-com-suspeita-de-overdose-em-presidio-de-salvador/', 'https://www.cnnbrasil.com.br/politica/governo-federal-anuncia-regras-para-uso-de-cameras-corporais-em-policiais/', 'https://www.cnnbrasil.com.br/politica/governo-federal-anuncia-regras-para-uso-de-cameras-corporais-em-policiais/', 'https://www.cnnbrasil.com.br/nacional/por-que-suspeitos-presos-pela-policia-podem-ser-colocados-em-liberdade/', 'https://www.cnnbrasil.com.br/nacional/por-que-suspeitos-presos-pela-policia-podem-ser-colocados-em-liberdade/', 'https://www.cnnbrasil.com.br/politica/por-unanimidade-stf-determina-que-governo-faca-plano-para-melhorar-sistema-prisional/']",https://www.cnnbrasil.com.br/politica/caos-em-presidios-passa-por-cultura-encarceradora-da-justica-avaliam-especialistas/
